part_number,quantity,material,procured_stock,length_mm,thickness_mm,bounds_local_mm,individual_export_guarded,status,notes
H_BOLT_TRAY_SIDE,2,304 stainless 3 mm sheet,304 stainless 3 mm sheet,,3,"[0.0, 0.0, 0.0, 120.0, 20.0, 3.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,
H_BOLT_TRAY_END,2,304 stainless 3 mm sheet,304 stainless 3 mm sheet,,3,"[0.0, 0.0, 0.0, 204.0, 20.0, 3.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,
TOOL_PARK_BASE,2,A36 steel,"A36 steel; purchase0.120in sheet,verifyactualgauge",,3.048,"[0.0, 0.0, 0.0, 30.0, 110.0, 3.048]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Spindle is parked horizontally along X, inside the rear bay. Disconnect power before removing it from the head."
TOOL_PARK_CRADLE,2,A36 steel,A36 steel,,,"[0.0, 0.0, 0.0, 110.0, 166.856, 6.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"110mm wide,6mm thick;65.6mm open-top cradle centered at Y1080/Z600. Weld bottom to base with3mm fillets. | Two6x16mm strap slots at local X10/100,Z130. Use two25mm cam straps to retain the spindle."
HW_BOLT_BIN_FLOOR,1,A36 steel,"A36 steel; purchase0.120in sheet,verifyactualgauge",,3.048,"[0.0, 0.0, 0.0, 200.0, 100.0, 3.048]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,Holds the removed spindle-clamp screws and the four lift shackles. The six Rev H drawdowns use their own tray on the reservoir lid.
HW_BOLT_BIN_SIDE,2,A36 steel,"A36 steel; purchase0.120in sheet,verifyactualgauge",,3.048,"[0.0, 0.0, 0.0, 100.0, 26.952, 3.048]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,
HW_BOLT_BIN_END,2,A36 steel,"A36 steel; purchase0.120in sheet,verifyactualgauge",,3.048,"[0.0, 0.0, 0.0, 193.904, 26.952, 3.048]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,
CAB_STRINGER,2,A5001x1x.083tube,A5001x1x.083tube,499.2,,"[0.0, 0.0, 0.0, 25.4, 499.2, 25.4]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Bridges the undersides of pan bearers 1 and 2 with 25 mm underlap each end, outboard of the enclosure width. | Drill two Ø6.0 clearance holes along local +Z through BOTH tube walls: local X12.7, Y12.6 and Y486.8 from the square-cut end. These bores are cut into the individual STEP. | The Ø6.0 bores provide 0.25 mm nominal radial clearance to the modeled Ø5.5 #12 shank. The screw self-drills only the bearer wall. The cage unbolts without disturbing the bearers or pan."
STD_12-14x38_TEK,4,#12-14x38 self-drilling screw,#12-14x38 self-drilling screw,,,"[-5.5, -5.5, 0.0, 5.5, 5.5, 38.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,Head bears under the stringer; shank passes the pre-drilled stringer walls and self-drills the pan-bearer bottom wall.
CAB_UPRIGHT,2,A5001x1x.083tube,A5001x1x.083tube,488.80000000000007,,"[0.0, 0.0, 0.0, 25.4, 25.4, 488.8]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Welded T to its stringer at the top; both back rails weld across the pair. Fabricate the cage as one weldment, then bolt it up into the bearers."
CAB_RAIL,2,A5001x1x.083tube,A5001x1x.083tube,444.6,,"[0.0, 0.0, 0.0, 444.6, 25.4, 25.4]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,Horizontal back rail welded across both uprights; carries the enclosure back-panel bolts. | Transfer-drill the two Ø6.6 bolt holes per rail from the selected enclosure back panel; nominal stations X460/X690.
STD_M6x45_SOCKET,4,M6x45 socket screw,M6x45 socket screw,,,"[-5.0, -5.0, 0.0, 5.0, 5.0, 51.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,Through the enclosure back panel and both rail walls; nyloc at the rear face. Positions are nominal until the vendor back panel is transfer-drilled.
STD_M6_NYLOC,4,M6 nyloc nut,M6 nyloc nut,,,"[-5.7735, -5.0, 0.0, 5.7735, 5.0, 6.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
BUY_CONTROL_ENCLOSURE_20x16x8,1,Purchased controls enclosure,Purchased controls enclosure,,,"[0.0, 0.0, 0.0, 406.4, 203.2, 508.0]",True,PACKAGING ENVELOPE - VENDOR MOUNTING AND PANEL LAYOUT TO BE VERIFIED,"20x16x8 inch external reserve standing UPRIGHT in the front bay: X371.8-778.2, Y251.8-455, Z165-673. | Nominal body clears the lowered front tie (top Z151.6) by 13.4 mm and pan bearer 1 underside (Z679.2) by 6.2 mm. These body margins do not qualify the actual door, hinges or latch; obtain that envelope before release. | Bottom-face gland entries preferred. VFD heat rejection, segregated wiring, gland positions and the removable internal panel require the selected equipment drawings."
CAB_DRIP_CAP,1,Mild steel1.5mm,Mild steel1.5mm,,1.5,"[0.0, 0.0, 0.0, 436.4, 233.2117, 1.5]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Flat 436.4 x 233.211660 x 1.5 mm roof, mounted rear high at 1% slope; four Ø5.5 holes at the DXF coordinates. No bends or bend allowance. | Continuously seal-weld the separate 20 mm front lip to the roof underside along the front edge. Control distortion, leak-test, then coat all faces; do not weld galvanized sheet. | Support and retention come from four cage tabs and M5 fasteners. No attachment to, or assumed load bearing by, the purchased enclosure. | Rear and side edges are intentionally plain so the shield can withdraw 230 mm forward parallel to its 1% slope, then lower 100 mm into the front bay for hand removal. Remove all four M5 bolts/nuts first. Confirm the actual enclosure door and hinge envelope before release. | After welding and coating, check at least 2 mm roof-to-enclosure clearance and 1 mm clearance to the bearer along the withdrawal path; adjust or remake tabs/shield if either check fails. These are as-built checks, not assumed vendor tolerances."
CAB_DRIP_FRONT_LIP,1,Mild steel1.5mm,Mild steel1.5mm,,1.5,"[0.0, 0.0, 0.0, 436.4, 20.0, 1.5]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,Flat 436.4 x 20 x 1.5 mm front drip lip. Top edge meets roof underside; exterior front face lies at roof local Y0. Continuous sealed weld; no bend allowance. | Installed lip is ahead of the nominal cabinet door plane. Selected enclosure latch/hinge motion remains to be checked.
CAB_CAP_TAB_LEFT,2,A36 steel0.120insheet,"A36 steel0.120insheet; purchase0.120in sheet,verifyactualgauge",,3.048,"[0.0, 0.0, 0.0, 19.1, 30.0, 3.048]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Weld outer 30 mm edge to the inner vertical face of its cage stringer. Tab upper face follows the roof 1% slope and touches its underside; tack using the drilled roof as an alignment fixture, then remove roof before final welding. | Ø5.5 through-hole takes M5 retaining bolt. Deburr both bearing faces; coat weldment before final assembly. This tab does not bear on the enclosure."
STD_M5x20_SOCKET,4,M5x20 class8.8 socket screw,M5x20 class8.8 socket screw,,,"[-4.25, -4.25, 0.0, 4.25, 4.25, 25.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,"Through Ø5.5 roof/tab holes, normal to the 1% roof plane. Remove bolt and nut before withdrawing the shield."
STD_M5_NYLOC,4,M5 nyloc nut,M5 nyloc nut,,,"[-4.6188, -4.0, 0.0, 4.6188, 4.0, 5.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,"Nominal 8AF x 5 envelope; retained below cage tab, outside enclosure side wall."
CAB_CAP_TAB_RIGHT,2,A36 steel0.120insheet,"A36 steel0.120insheet; purchase0.120in sheet,verifyactualgauge",,3.048,"[0.0, 0.0, 0.0, 19.1, 30.0, 3.048]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Weld outer 30 mm edge to the inner vertical face of its cage stringer. Tab upper face follows the roof 1% slope and touches its underside; tack using the drilled roof as an alignment fixture, then remove roof before final welding. | Ø5.5 through-hole takes M5 retaining bolt. Deburr both bearing faces; coat weldment before final assembly. This tab does not bear on the enclosure."
Y_DATUM_BAR,2,Machined steel8×45 bar,Machined steel8×45 bar,1450,,"[0.0, 0.0, 0.0, 8.0, 1450.0, 45.0]",True,INTERFACE HOLD - INDIVIDUAL EXPORT GUARDED,Weld to upper chassis inner face before finish-machining. Rail seat flatness target0.05/1000; parallelism target0.05 overtravel. | Rail fastening holes are transfer-drilled from actual purchased rail; hole locations remain a supplier hold. Do not flame-cut the rail seat.
PURCHASED_HGR20_1420,2,iMetrx steel guide rail,iMetrx steel guide rail,,,"[0.0, 0.0, 0.0, 1420.0, 20.0, 17.5]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Sourced section: width20, height17.5. Hole D9.5 counterbore8.5 deep, through6. | Factory hole pitch and end datum HOLD: drawing P40/E20 does not close on1500. No invented rail screw coordinates. | Cut Y rail to1420 using abrasive-rated process, deburr; verify usable factory end holes before final cut."
Y_SHOE_L,1,6061-T6 aluminum12.7,6061-T6 aluminum12.7,,12.7,"[0.0, 0.0, 0.0, 280.0, 131.3, 12.7]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Loweredge1011 clears in-footprint beam transfer. EightM5 screws connect two guide blocks;4M6 connect end-foot bracket. | Y block centers180 apart. Raised gantry beam center80 mm behind Y guide midpoint. | 33×7.35 clearance window for thrust-link flange,0.5 mm all-round clearance. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates."
PURCHASED_HGH20CA,8,iMetrx HGH20CA block,iMetrx HGH20CA block,,,"[0.0, 0.0, 0.0, 77.5, 44.0, 30.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Published77.5×44×30 envelope; output4×M5 depth6, along36×across32. | Envelope omits bearing internals and seals. Source rating is iMetrx, not a HIWIN certification."
STD_M5x18_SOCKET,32,"M5 class 8.8 socket screw, nominal threads","M5 class 8.8 socket screw, nominal threads",,,"[-4.25, -4.25, 0.0, 4.25, 4.25, 23.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
GANTRY_END_BRACKET_L,1,6061-T6 machined billet,6061-T6 machined billet,,,"[0.0, 0.0, -70.0, 150.0, 80.0, 12.7]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Integral12.7 thick horizontal flange and70 mm downstand. No welded aluminum joint. | 4M8 underside T-slot fasteners. FourM6 threaded downstand holes,5.0 pilot; thread representation nominal."
STD_M6x22_SOCKET,8,"M6 class 8.8 socket screw, nominal threads","M6 class 8.8 socket screw, nominal threads",,,"[-5.0, -5.0, 0.0, 5.0, 5.0, 28.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
PURCHASED_HMS40_1000,2,KHMOS HMS40 drive-only module,KHMOS HMS40 drive-only module,,,"[0.0, 0.0, 0.0, 1125.0, 42.0, 60.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Published body length S+125, end section42×60. Internal voids/rails not represented. | Selected screw lead10 mm. Assembly endpoint datum and base nut cavity require supplier confirmation."
HMS40_M57_MOTOR,3,HMS40 inline57×56 stepper motor,HMS40 inline57×56 stepper motor,,,"[0.0, 0.0, 0.0, 56.0, 57.0, 57.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,Motor current/torque-speed/cable outlet not published in the recovered drawing.
HMS40_MOTOR_BRACKET,3,KHMOS bracket clearance envelope,KHMOS bracket clearance envelope,,,"[0.0, 0.0, 0.0, 20.0, 60.0, 75.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,75 mm maximum bracket height; connector clearance remains HOLD.
HMS40_CARRIAGE_INTERFACE,3,KHMOS sourced top mating envelope,KHMOS sourced top mating envelope,,,"[0.0, 0.0, 0.0, 65.0, 48.0, 5.5]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Output plane65.5 above base. Published4×M4 depth10 at30×30; along offsets16/46, transverse9/39. | Only exposed envelope above body max is separate; not a 5.5 mm actual carriage thickness."
HMS40_DRIVE_SHOE_6p35,2,6061-T6 aluminum 6.35,6061-T6 aluminum 6.35,,6.35,"[0.0, 0.0, 0.0, 65.0, 48.0, 6.35]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"4×Ø4.5 through, Ø8 counterbore4.35 deep. M4×10 seats on2 mm web,8 mm thread engagement. | Drive-only shoe; do not transfer router overturning moment through HMS40."
STD_M4x10_SOCKET,16,"M4 class 8.8 socket screw, nominal threads","M4 class 8.8 socket screw, nominal threads",,,"[-3.5, -3.5, 0.0, 3.5, 3.5, 14.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
Y_LINK_SUPPORT_L,1,6061-T6 machined integral bracket,6061-T6 machined integral bracket,,,"[0.0, 0.0, -40.0, 103.1, 32.0, 6.35]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,103.1×32×6.35 horizontal flange with8×32×40 downstand. FourØ5.0 pilot holes cross downstand; tapM6×1 through8 mm. | TwoØ3.3 pilots on horizontal flange:tapM4×0.7 through. M4×12 clevis screws engage6 mm. FourM6×20 shoe screws engage7.3 mm.
MOTION_CLEVIS_BILLET,6,6061-T6 machined billet40×48×32,6061-T6 machined billet40×48×32,,,"[0.0, 0.0, 0.0, 40.0, 48.0, 32.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Mill7 mm gap between6 mm side ears. Pin axis19 mm above mounting sole. Ream common pin bore6H7 through both ears in one setup. | TwoØ4.5 base holes at(20,5)/(20,43); mount withM4×12 into6 mm minimum M4×0.7 engagement."
ISO7379_D6_L20_M5,6,"ISO7379 shoulder screw6×20,M5","ISO7379 shoulder screw6×20,M5",,,"[-5.0, -5.0, -10.0, 5.0, 5.0, 25.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,Smooth6 mm shoulder crosses both ears and inner race. M5 prevailing-torque nut retains; do not run threaded shank in bearing.
SHIM_6p1x10x0p5,12,Hardened bearing spacer,Hardened bearing spacer,,,"[-5.0, -5.0, 0.0, 5.0, 5.0, 0.5]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
WASHER_6p4x12x1,6,Hardened steel washer,Hardened steel washer,,,"[-6.0, -6.0, 0.0, 6.0, 6.0, 1.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
WASHER_5p3x10x1,6,Steel washer,Steel washer,,,"[-5.0, -5.0, 0.0, 5.0, 5.0, 1.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
M5_PREVAILING_NUT,6,M5 prevailing torque locknut,M5 prevailing torque locknut,,,"[-4.6188, -4.0, 0.0, 4.6188, 4.0, 5.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
STD_M4x12_SOCKET,24,"M4 class 8.8 socket screw, nominal threads","M4 class 8.8 socket screw, nominal threads",,,"[-3.5, -3.5, 0.0, 3.5, 3.5, 16.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
SKF_SA6C,3,SKF steel/PTFE spherical rod end,SKF steel/PTFE spherical rod end,,,"[0.0, 0.0, 0.0, 6.0, 22.0, 22.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"SKF SA6C RH /SAL6C LH, bore6, eye22 maximum, inner width6, center-to-thread-end36, M6×1, thread16. | SKF catalog dynamic3.6 kN/static8.15 kN and13 degree tilt. Design thrust250 N; rating ratio14.4 dynamic before fatigue/application factors."
INCLUDED_SKF_ROD_END_SHANK,6,Included shank envelope; NOT a separate purchased item,Included shank envelope; NOT a separate purchased item,,,"[0.0, 0.0, 0.0, 6.0, 26.0, 6.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,Clearance representation split from rod-end head to avoid Boolean tangency artifacts; included in SKF SA6C/SAL6C assembly.
SKF_SAL6C,3,SKF steel/PTFE spherical rod end,SKF steel/PTFE spherical rod end,,,"[0.0, 0.0, 0.0, 6.0, 22.0, 22.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"SKF SA6C RH /SAL6C LH, bore6, eye22 maximum, inner width6, center-to-thread-end36, M6×1, thread16. | SKF catalog dynamic3.6 kN/static8.15 kN and13 degree tilt. Design thrust250 N; rating ratio14.4 dynamic before fatigue/application factors."
LINK_COUPLER_M6_RHLH_28,3,"1215 steel12AF hex,28 long","1215 steel12AF hex,28 long",,,"[-0.0, 0.0, -0.0, 12.0, 28.0, 13.8564]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"DrillØ5 through. TapM6×1 RH fromone end andLH fromother end, each12 deep. MarkLH end withcircumferential groove. | Set80 mm eye centers:10 mm thread engagement each end,8 mm internalgap. Never reduce engagement below9 mm."
M6_RH_JAM_NUT,3,M6×1 RH steel jamnut10AF×5,M6×1 RH steel jamnut10AF×5,,,"[-0.0, 0.0, 0.0, 10.0, 5.0, 11.547]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,Hold coupler while tightening both jamnuts. Witness-mark after homing/squaring.
M6_LH_JAM_NUT,3,M6×1 LH steel jamnut10AF×5,M6×1 LH steel jamnut10AF×5,,,"[-0.0, 0.0, 0.0, 10.0, 5.0, 11.547]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,Hold coupler while tightening both jamnuts. Witness-mark after homing/squaring.
Y_SHOE_R,1,6061-T6 aluminum12.7,6061-T6 aluminum12.7,,12.7,"[0.0, 0.0, 0.0, 280.0, 131.3, 12.7]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Loweredge1011 clears in-footprint beam transfer. EightM5 screws connect two guide blocks;4M6 connect end-foot bracket. | Y block centers180 apart. Raised gantry beam center80 mm behind Y guide midpoint. | 33×7.35 clearance window for thrust-link flange,0.5 mm all-round clearance. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates."
GANTRY_END_BRACKET_R,1,6061-T6 machined billet,6061-T6 machined billet,,,"[0.0, 0.0, -70.0, 150.0, 80.0, 12.7]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Integral12.7 thick horizontal flange and70 mm downstand. No welded aluminum joint. | 4M8 underside T-slot fasteners. FourM6 threaded downstand holes,5.0 pilot; thread representation nominal."
Y_LINK_SUPPORT_R,1,6061-T6 machined integral bracket,6061-T6 machined integral bracket,,,"[0.0, 0.0, -40.0, 103.1, 32.0, 6.35]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,103.1×32×6.35 horizontal flange with8×32×40 downstand. FourØ5.0 pilot holes cross downstand; tapM6×1 through8 mm. | TwoØ3.3 pilots on horizontal flange:tapM4×0.7 through. M4×12 clevis screws engage6 mm. FourM6×20 shoe screws engage7.3 mm.
8020_40-8080_1200,1,80/20 40-8080 aluminum purchased profile,80/20 40-8080 aluminum purchased profile,,,"[0.0, 0.0, 0.0, 1200.0, 80.0, 80.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Actual profile1200×80×80, eight slots at20/60 face offsets. Outer clearance envelope; cavities/T-slots omitted. | Manufacturer Ix=Iy171.6341 cm4, mass6.428 kg/m; do not use envelope volume for mass or inertia."
8020_40-3915_M8_TNUT,16,80/20 40-3915 M8×1.25 T-nut,80/20 40-3915 M8×1.25 T-nut,,,"[0.0, 0.0, 0.0, 22.0, 13.7, 5.9]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Manufacturer22×13.7×5.9 maximum rectangular envelope; body seating4.32 mm below profile face. | M8×16 projects11.3 mm:5.9 mm nut fully engaged,1.08 mm tail projection; nominal root clearance3.55 mm."
X_GUIDE_FACE,1,6061-T6 aluminum12.7,6061-T6 aluminum12.7,,12.7,"[0.0, 0.0, 0.0, 1200.0, 112.0, 12.7]",True,INTERFACE HOLD - INDIVIDUAL EXPORT GUARDED,M8 beam-slot attachment coordinates are defined; HGR20 factory holes must be transferred after the actual rail pattern is confirmed. | Face spansZ1143..1255; rails centeredZ1165/1225. Mill both rail seats coplanar0.03 before assembling.
PURCHASED_HGR20_1200,2,iMetrx steel guide rail,iMetrx steel guide rail,,,"[0.0, 0.0, 0.0, 1200.0, 20.0, 17.5]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Sourced section: width20, height17.5. Hole D9.5 counterbore8.5 deep, through6. | Factory hole pitch and end datum HOLD: drawing P40/E20 does not close on1500. No invented rail screw coordinates. | Cut Y rail to1420 using abrasive-rated process, deburr; verify usable factory end holes before final cut."
Z_CARRIER,1,6061-T6 aluminum12.7,6061-T6 aluminum12.7,,12.7,"[0.0, 0.0, 0.0, 260.0, 170.2, 12.7]",True,INTERFACE HOLD - INDIVIDUAL EXPORT GUARDED,16M5 connect four X guide blocks. Z module fixing holes are NOT invented: bottom slot coordinates/engagement and complete output-height drawing remain HOLD. | The Z module base mounting must be positively fastened before machining or commissioning. | Four additionalØ6.6 link-bridge mounting holes; matching flat coordinates included. | Four additionalØ6.6 link-bridge mounting holes; matching flat coordinates included. | Four additionalØ6.6 link-bridge mounting holes; matching flat coordinates included. | Four additionalØ6.6 link-bridge mounting holes; matching flat coordinates included.
PURCHASED_HMS40_800,1,KHMOS HMS40 drive-only module,KHMOS HMS40 drive-only module,,,"[0.0, 0.0, 0.0, 925.0, 42.0, 60.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Published body length S+125, end section42×60. Internal voids/rails not represented. | Selected screw lead10 mm. Assembly endpoint datum and base nut cavity require supplier confirmation."
HMS40_DRIVE_SHOE_19p05,1,6061-T6 aluminum 19.05,6061-T6 aluminum 19.05,,19.05,"[0.0, 0.0, 0.0, 65.0, 48.0, 19.05]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"4×Ø4.5 through, Ø8 counterbore17.05 deep. M4×10 seats on2 mm web,8 mm thread engagement. | Drive-only shoe; do not transfer router overturning moment through HMS40."
X_LINK_SUPPORT,1,6061-T6 machined integral bracket,6061-T6 machined integral bracket,,,"[0.0, 0.0, -30.0, 156.0, 120.8, 6.35]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"156 mm front flange narrows to36 mm at rear;120.8 projection,6.35 thick. Integral156×8×30 downstand. FourØ5 pilots cross downstand;tapM6×1 through8. | TwoØ3.3 upper pilots:tapM4×0.7 through6.35. Bridge transfers thrust to X carrier with4M6×20,7.3 mm engagement."
RATTMOTOR_ZBX80_100,1,RATTMMOTOR ZBX80 base envelope,RATTMMOTOR ZBX80 base envelope,,,"[0.0, 0.0, 0.0, 80.0, 20.0, 219.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Owner-supplied listing drawing (25 Sep 2026): body 219 long x 80 wide with 12 mm end blocks, 330 overall including the NEMA23 (57 sq) motor; matches this envelope. | Exact base-slot fastening interface remains HOLD; base fastening is measure-on-receipt."
ZBX80_END_BOTTOM,1,ZBX80 sourced endplate envelope,ZBX80 sourced endplate envelope,,,"[0.0, 0.0, 0.0, 80.0, 67.0, 12.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,
ZBX80_END_TOP,1,ZBX80 sourced endplate envelope,ZBX80 sourced endplate envelope,,,"[0.0, 0.0, 0.0, 80.0, 78.0, 12.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,
ZBX80_MOTOR,1,ZBX80 stepper motor envelope,ZBX80 stepper motor envelope,,,"[0.0, 0.0, 0.0, 57.0, 57.0, 56.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,57×57×56 motor; intervening coupling/bracket clearance reserved. Motor cable outlet HOLD.
ZBX80_UPPER_CLEARANCE,1,ZBX80 motor bracket/coupler clearance envelope,ZBX80 motor bracket/coupler clearance envelope,,,"[0.0, 0.0, 0.0, 80.0, 78.0, 55.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,330 mm full module envelope fromZ1040 to1370. Connector projection not included.
ZBX80_OUTPUT_INTERFACE_HOLD,1,ZBX80 partial sourced carriage envelope,ZBX80 partial sourced carriage envelope,,,"[0.0, 0.0, 0.0, 90.0, 35.0, 50.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Exact-ASIN seller top view: carriage plate90 across x50 along travel; the70 mm transverse dimension connects the smallerØ5 holes. Gallery8 identifies four small output fixing holes. The largerØ7 bores are not established as usable tool-mount holes. | Along-travel hole pitch, tapped-vs-through, and the mounting-plane-to-output height are NOT dimensioned in that drawing: the adapter uses vertical slots and the 80 mm output stack stays an assumption until the unit is measured."
TOOL_ADAPTER_110,1,6061-T6 aluminum12.7,6061-T6 aluminum12.7,,12.7,"[0.0, 0.0, 0.0, 110.0, 110.0, 12.7]",True,PROVISIONAL - INDIVIDUAL EXPORT GUARDED UNTIL CARRIAGE DRAWING,"Provisional adapter: two vertical 7 x 30 slots on 70 mm transverse centers. Their approximately24 mm center travel for a6 mm shank does not verify carriage hole spacing, bolt count or a15-45 mm longitudinal pitch. | Front-face11 x30 counter-slots,6.6 deep, are provisional geometry; the actual carriage screw/head/washer stack remains unselected. | No carriage fasteners are modeled: the listing identifies fourØ5 fixing holes but omits their thread and along-travel spacing. The former two M6 x16 candidates have been removed. A trueØ7 plain bore cannot be tappedM6. | Interface load path and fastening capacity remain HOLD. Do not manufacture this adapter or select its carriage fasteners from this model. | Shared spindle/torch clamp pattern: four Ø6.6 at X±45, Z+12/+38 from the output datum, Ø10.5 counterbore 6 deep on the carriage-side face. | FourØ6.6 through holes for the shared spindle/torch clamp, atX±45/Z+12,+38 relative to output datum, outboard of the carriage slots. | Ø10.5 counterbore6 deep from rear/output mating face, keeping heads flush. | FourØ6.6 through holes for the shared spindle/torch clamp, atX±45/Z+12,+38 relative to output datum, outboard of the carriage slots. | Ø10.5 counterbore6 deep from rear/output mating face, keeping heads flush. | FourØ6.6 through holes for the shared spindle/torch clamp, atX±45/Z+12,+38 relative to output datum, outboard of the carriage slots. | Ø10.5 counterbore6 deep from rear/output mating face, keeping heads flush. | FourØ6.6 through holes for the shared spindle/torch clamp, atX±45/Z+12,+38 relative to output datum, outboard of the carriage slots. | Ø10.5 counterbore6 deep from rear/output mating face, keeping heads flush."
SPINDLE_B0BF5R3LNC,1,1.5 kW110V ER11 air-cooled spindle,1.5 kW110V ER11 air-cooled spindle,,,"[-32.5, -32.5, 0.0, 32.5, 32.5, 259.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Exact selected diameter65, overall259, mass2.7 kg. Router tip/body reference here is a clearance assumption pending collet/tool drawing. | Custom split clamp is defined independently of the supplied kit clamp. Only Z-output adapter remains guarded. Remove entire tool before bed swap."
STD_M6x60_SOCKET,2,"M6 class 8.8 socket screw, nominal threads","M6 class 8.8 socket screw, nominal threads",,,"[-5.0, -5.0, 0.0, 5.0, 5.0, 66.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
